cohort,ticker,cik,finra_symbols_observed,first_observed_settlement_date,last_observed_settlement_date,observed_settlement_dates,expected_settlement_dates,symbol_date_coverage,time_valid_cik_linked_dates,time_valid_cik_link_coverage,link_sources,link_status
CURRENT_SP500_REFERENCE_503,JBHT,0000728535,JBHT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,JBL,0000898293,JBL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,JCI,0000833444,JCI,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,JKHY,0000779152,JKHY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,JNJ,0000200406,JNJ,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,JPM,0000019617,JPM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,KDP,0001418135,KDP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,KEY,0000091576,KEY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,KEYS,0001601046,KEYS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,KHC,0001637459,KHC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,KIM,0000879101,KIM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,KKR,0001404912,KKR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,KLAC,0000319201,KLAC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,KMB,0000055785,KMB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,KMI,0001506307,KMI,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,KO,0000021344,KO,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,KR,0000056873,KR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,KVUE,0001944048,KVUE,2023-05-15,2026-06-30,76,122,0.6229508196721312,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,L,0000060086,L,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,LDOS,0001336920,LDOS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,LEN,0000920760,LEN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,LH,0000920148,LH,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,LHX,0000202058,LHX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,LII,0001069202,LII,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,LIN,0001707925,LIN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,LITE,0001633978,LITE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,LLY,0000059478,LLY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,LMT,0000936468,LMT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,LNT,0000352541,LNT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,LOW,0000060667,LOW,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,LRCX,0000707549,LRCX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,LULU,0001397187,LULU,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,LUV,0000092380,LUV,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,LVS,0001300514,LVS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,LYB,0001489393,LYB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,LYV,0001335258,LYV,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MA,0001141391,MA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MAA,0000912595,MAA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MAR,0001048286,MAR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MAS,0000062996,MAS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MCD,0000063908,MCD,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MCHP,0000827054,MCHP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MCK,0000927653,MCK,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MCO,0001059556,MCO,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MDLZ,0001103982,MDLZ,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MDT,0001613103,MDT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MET,0001099219,MET,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,META,0001326801,META,2021-07-15,2026-06-30,111,122,0.9098360655737705,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MGM,0000789570,MGM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MKC,0000063754,MKC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MLM,0000916076,MLM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MMM,0000066740,MMM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MNST,0000865752,MNST,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MO,0000764180,MO,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MOS,0001285785,MOS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MPC,0001510295,MPC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MPWR,0001280452,MPWR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MRK,0000310158,MRK,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MRNA,0001682852,MRNA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MRSH,0000062709,MRSH,2026-01-15,2026-06-30,12,122,0.09836065573770492,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MRVL,0001835632,MRVL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MS,0000895421,MS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MSCI,0001408198,MSCI,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MSFT,0000789019,MSFT,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MSI,0000068505,MSI,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MTB,0000036270,MTB,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MTD,0001037646,MTD,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,MU,0000723125,MU,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NCLH,0001513761,NCLH,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NDAQ,0001120193,NDAQ,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NDSN,0000072331,NDSN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NEE,0000753308,NEE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NEM,0001164727,NEM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NFLX,0001065280,NFLX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NI,0001111711,NI,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NKE,0000320187,NKE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NOC,0001133421,NOC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NOW,0001373715,NOW,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NRG,0001013871,NRG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NSC,0000702165,NSC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NTAP,0001002047,NTAP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NTRS,0000073124,NTRS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NUE,0000073309,NUE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NVDA,0001045810,NVDA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NVR,0000906163,NVR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NWS,0001564708,NWS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NWSA,0001564708,NWSA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,NXPI,0001413447,NXPI,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,O,0000726728,O,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ODFL,0000878927,ODFL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,OKE,0001039684,OKE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,OMC,0000029989,OMC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ON,0001097864,ON,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ORCL,0001341439,ORCL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ORLY,0000898173,ORLY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,OTIS,0001781335,OTIS,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,OXY,0000797468,OXY,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PANW,0001327567,PANW,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PAYX,0000723531,PAYX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PCAR,0000075362,PCAR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PCG,0001004980,PCG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PEG,0000788784,PEG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PEP,0000077476,PEP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PFE,0000078003,PFE,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PFG,0001126328,PFG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PG,0000080424,PG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PGR,0000080661,PGR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PH,0000076334,PH,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PHM,0000822416,PHM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PKG,0000075677,PKG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PLD,0001045609,PLD,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PLTR,0001321655,PLTR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PM,0001413329,PM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PNC,0000713676,PNC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PNR,0000077360,PNR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PNW,0000764622,PNW,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PODD,0001145197,PODD,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PPG,0000079879,PPG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PPL,0000922224,PPL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PRU,0001137774,PRU,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PSA,0001393311,PSA,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PSKY,0002041610,PSKY,2025-08-15,2026-06-30,22,122,0.18032786885245902,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PSX,0001534701,PSX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PTC,0000857005,PTC,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PWR,0001050915,PWR,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,PYPL,0001633917,PYPL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,Q,0002058873,Q,2025-11-14,2026-06-30,16,122,0.13114754098360656,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,QCOM,0000804328,QCOM,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,RCL,0000884887,RCL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,REG,0000910606,REG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,REGN,0000872589,REGN,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,RF,0001281761,RF,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,RJF,0000720005,RJF,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,RL,0001037038,RL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,RMD,0000943819,RMD,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ROK,0001024478,ROK,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ROL,0000084839,ROL,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ROP,0000882835,ROP,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,ROST,0000745732,ROST,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,RSG,0001060391,RSG,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
CURRENT_SP500_REFERENCE_503,RTX,0000101829,RTX,2021-06-15,2026-06-30,122,122,1.0,0,0.0,,CURRENT_SYMBOL_OBSERVED_PIT_CIK_UNVERIFIED
