event_id,cik,canonical_symbol_at_filing,identity_status,accession_number,form,filing_date,accepted_at,matched_items,filing_index_url,primary_document_url
SEC8K-0001035443-22-000278,0001035443,ARE,TIME_VALID_MAPPED,0001035443-22-000278,8-K/A,2022-09-28,2022-09-28T21:15:12.000Z,2.06,https://www.sec.gov/Archives/edgar/data/1035443/000103544322000278/0001035443-22-000278-index.html,https://www.sec.gov/Archives/edgar/data/1035443/000103544322000278/are-20220825.htm
SEC8K-0001193125-22-255630,0001783879,HOOD,TIME_VALID_MAPPED,0001193125-22-255630,8-K/A,2022-09-30,2022-09-30T20:47:01.000Z,2.05|2.06,https://www.sec.gov/Archives/edgar/data/1783879/000119312522255630/0001193125-22-255630-index.html,https://www.sec.gov/Archives/edgar/data/1783879/000119312522255630/d403147d8ka.htm
SEC8K-0000046080-22-000116,0000046080,HAS,TIME_VALID_MAPPED,0000046080-22-000116,8-K,2022-10-04,2022-10-04T20:11:04.000Z,2.05,https://www.sec.gov/Archives/edgar/data/46080/000004608022000116/0000046080-22-000116-index.html,https://www.sec.gov/Archives/edgar/data/46080/000004608022000116/has-20220929.htm
SEC8K-0001437107-22-000225,0001437107,WBD,TIME_VALID_MAPPED,0001437107-22-000225,8-K,2022-10-24,2022-10-24T21:19:15.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1437107/000143710722000225/0001437107-22-000225-index.html,https://www.sec.gov/Archives/edgar/data/1437107/000143710722000225/disca-20221024.htm
SEC8K-0001137789-22-000116,0001137789,STX,TIME_VALID_MAPPED,0001137789-22-000116,8-K,2022-10-26,2022-10-26T12:04:47.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1137789/000113778922000116/0001137789-22-000116-index.html,https://www.sec.gov/Archives/edgar/data/1137789/000113778922000116/stx-20221026.htm
SEC8K-0001558370-22-015728,0000031462,ECL,TIME_VALID_MAPPED,0001558370-22-015728,8-K,2022-11-01,2022-11-01T12:08:05.000Z,2.05,https://www.sec.gov/Archives/edgar/data/31462/000155837022015728/0001558370-22-015728-index.html,https://www.sec.gov/Archives/edgar/data/31462/000155837022015728/ecl-20221101x8k.htm
SEC8K-0001193125-22-286782,0000858877,CSCO,TIME_VALID_MAPPED,0001193125-22-286782,8-K,2022-11-16,2022-11-16T21:19:56.000Z,2.05,https://www.sec.gov/Archives/edgar/data/858877/000119312522286782/0001193125-22-286782-index.html,https://www.sec.gov/Archives/edgar/data/858877/000119312522286782/d385857d8k.htm
SEC8K-0000047217-22-000061,0000047217,HPQ,TIME_VALID_MAPPED,0000047217-22-000061,8-K,2022-11-22,2022-11-22T21:17:20.000Z,2.05,https://www.sec.gov/Archives/edgar/data/47217/000004721722000061/0000047217-22-000061-index.html,https://www.sec.gov/Archives/edgar/data/47217/000004721722000061/hpq-20221118.htm
SEC8K-0001628280-22-031141,0001792789,DASH,TIME_VALID_MAPPED,0001628280-22-031141,8-K,2022-12-01,2022-12-01T11:06:50.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1792789/000162828022031141/0001628280-22-031141-index.html,https://www.sec.gov/Archives/edgar/data/1792789/000162828022031141/dash-20221130.htm
SEC8K-0001267238-22-000044,0001267238,AIZ,TIME_VALID_MAPPED,0001267238-22-000044,8-K,2022-12-13,2022-12-13T21:15:50.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1267238/000126723822000044/0001267238-22-000044-index.html,https://www.sec.gov/Archives/edgar/data/1267238/000126723822000044/aiz-20221213.htm
SEC8K-0001437107-22-000239,0001437107,WBD,TIME_VALID_MAPPED,0001437107-22-000239,8-K/A,2022-12-14,2022-12-14T21:02:10.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1437107/000143710722000239/0001437107-22-000239-index.html,https://www.sec.gov/Archives/edgar/data/1437107/000143710722000239/disca-20221024.htm
SEC8K-0000066740-22-000085,0000066740,MMM,TIME_VALID_MAPPED,0000066740-22-000085,8-K,2022-12-20,2022-12-20T11:33:50.000Z,2.06,https://www.sec.gov/Archives/edgar/data/66740/000006674022000085/0000066740-22-000085-index.html,https://www.sec.gov/Archives/edgar/data/66740/000006674022000085/mmm-20221216.htm
SEC8K-0000723125-22-000070,0000723125,MU,TIME_VALID_MAPPED,0000723125-22-000070,8-K,2022-12-21,2022-12-21T21:00:43.000Z,2.05,https://www.sec.gov/Archives/edgar/data/723125/000072312522000070/0000723125-22-000070-index.html,https://www.sec.gov/Archives/edgar/data/723125/000072312522000070/mu-20221221.htm
SEC8K-0001108524-23-000003,0001108524,CRM,TIME_VALID_MAPPED,0001108524-23-000003,8-K,2023-01-04,2023-01-04T11:23:46.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1108524/000110852423000003/0001108524-23-000003-index.html,https://www.sec.gov/Archives/edgar/data/1108524/000110852423000003/crm-20230104.htm
SEC8K-0001679788-23-000003,0001679788,COIN,TIME_VALID_MAPPED,0001679788-23-000003,8-K,2023-01-10,2023-01-10T11:36:17.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1679788/000167978823000003/0001679788-23-000003-index.html,https://www.sec.gov/Archives/edgar/data/1679788/000167978823000003/coin-20230110.htm
SEC8K-0000707549-23-000005,0000707549,LRCX,TIME_VALID_MAPPED,0000707549-23-000005,8-K,2023-01-25,2023-01-25T21:13:04.000Z,2.05,https://www.sec.gov/Archives/edgar/data/707549/000070754923000005/0000707549-23-000005-index.html,https://www.sec.gov/Archives/edgar/data/707549/000070754923000005/lrcx-20230123.htm
SEC8K-0001193125-23-019739,0001002047,NTAP,TIME_VALID_MAPPED,0001193125-23-019739,8-K,2023-01-31,2023-01-31T13:12:34.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1002047/000119312523019739/0001193125-23-019739-index.html,https://www.sec.gov/Archives/edgar/data/1002047/000119312523019739/d395436d8k.htm
SEC8K-0001558370-23-001231,0000031462,ECL,TIME_VALID_MAPPED,0001558370-23-001231,8-K,2023-02-14,2023-02-14T13:06:29.000Z,2.05,https://www.sec.gov/Archives/edgar/data/31462/000155837023001231/0001558370-23-001231-index.html,https://www.sec.gov/Archives/edgar/data/31462/000155837023001231/ecl-20230214x8k.htm
SEC8K-0001609711-23-000028,0001609711,GDDY,TIME_VALID_MAPPED,0001609711-23-000028,8-K,2023-02-14,2023-02-14T21:11:51.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1609711/000160971123000028/0001609711-23-000028-index.html,https://www.sec.gov/Archives/edgar/data/1609711/000160971123000028/gddy-20230208.htm
SEC8K-0001104659-23-032991,0001385157,TEL,TIME_VALID_MAPPED,0001104659-23-032991,8-K,2023-03-16,2023-03-16T10:03:32.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1385157/000110465923032991/0001104659-23-032991-index.html,https://www.sec.gov/Archives/edgar/data/1385157/000110465923032991/tm239655d1_8k.htm
SEC8K-0001137789-23-000021,0001137789,STX,TIME_VALID_MAPPED,0001137789-23-000021,8-K,2023-03-29,2023-03-29T12:26:30.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1137789/000113778923000021/0001137789-23-000021-index.html,https://www.sec.gov/Archives/edgar/data/1137789/000113778923000021/stx-20230329.htm
SEC8K-0000712515-23-000018,0000712515,EA,TIME_VALID_MAPPED,0000712515-23-000018,8-K,2023-03-29,2023-03-29T20:08:15.000Z,2.05,https://www.sec.gov/Archives/edgar/data/712515/000071251523000018/0000712515-23-000018-index.html,https://www.sec.gov/Archives/edgar/data/712515/000071251523000018/ea-20230327.htm
SEC8K-0001048695-23-000016,0001048695,FFIV,TIME_VALID_MAPPED,0001048695-23-000016,8-K,2023-04-19,2023-04-19T20:36:59.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1048695/000104869523000016/0001048695-23-000016-index.html,https://www.sec.gov/Archives/edgar/data/1048695/000104869523000016/ffiv-20230419.htm
SEC8K-0001137789-23-000025,0001137789,STX,TIME_VALID_MAPPED,0001137789-23-000025,8-K,2023-04-20,2023-04-20T12:16:08.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1137789/000113778923000025/0001137789-23-000025-index.html,https://www.sec.gov/Archives/edgar/data/1137789/000113778923000025/stx-20230420.htm
SEC8K-0000947871-23-000511,0000064803,CVS,TIME_VALID_MAPPED,0000947871-23-000511,8-K,2023-05-02,2023-05-02T20:09:15.000Z,2.04,https://www.sec.gov/Archives/edgar/data/64803/000094787123000511/0000947871-23-000511-index.html,https://www.sec.gov/Archives/edgar/data/64803/000094787123000511/ss2023948_8k.htm
SEC8K-0001104659-23-064664,0000072741,ES,TIME_VALID_MAPPED,0001104659-23-064664,8-K,2023-05-25,2023-05-25T20:33:41.000Z,2.06,https://www.sec.gov/Archives/edgar/data/72741/000110465923064664/0001104659-23-064664-index.html,https://www.sec.gov/Archives/edgar/data/72741/000110465923064664/tm2316963d1_8k.htm
SEC8K-0001193125-23-155919,0000820318,COHR,TIME_VALID_MAPPED,0001193125-23-155919,8-K,2023-05-30,2023-05-30T10:09:04.000Z,2.05,https://www.sec.gov/Archives/edgar/data/820318/000119312523155919/0001193125-23-155919-index.html,https://www.sec.gov/Archives/edgar/data/820318/000119312523155919/d610462d8k.htm
SEC8K-0001744489-23-000107,0001744489,DIS,TIME_VALID_MAPPED,0001744489-23-000107,8-K,2023-06-02,2023-06-02T20:16:04.000Z,2.06,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000107/0001744489-23-000107-index.html,https://www.sec.gov/Archives/edgar/data/1744489/000174448923000107/dis-20230526.htm
SEC8K-0001048695-23-000024,0001048695,FFIV,TIME_VALID_MAPPED,0001048695-23-000024,8-K/A,2023-06-09,2023-06-09T20:03:27.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1048695/000104869523000024/0001048695-23-000024-index.html,https://www.sec.gov/Archives/edgar/data/1048695/000104869523000024/ffiv-20230419.htm
SEC8K-0001104659-23-070360,0001326160,DUK,TIME_VALID_MAPPED,0001104659-23-070360,8-K,2023-06-12,2023-06-12T20:16:05.000Z,2.06,https://www.sec.gov/Archives/edgar/data/1326160/000110465923070360/0001104659-23-070360-index.html,https://www.sec.gov/Archives/edgar/data/1326160/000110465923070360/tm2317976d1_8k.htm
SEC8K-0001051470-23-000125,0001051470,CCI,TIME_VALID_MAPPED,0001051470-23-000125,8-K,2023-07-24,2023-07-24T20:18:48.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1051470/000105147023000125/0001051470-23-000125-index.html,https://www.sec.gov/Archives/edgar/data/1051470/000105147023000125/cci-20230724.htm
SEC8K-0001193125-23-234350,0000072331,NDSN,TIME_VALID_MAPPED,0001193125-23-234350,8-K,2023-09-13,2023-09-13T20:06:03.000Z,2.04,https://www.sec.gov/Archives/edgar/data/72331/000119312523234350/0001193125-23-234350-index.html,https://www.sec.gov/Archives/edgar/data/72331/000119312523234350/d484972d8k.htm
SEC8K-0001193125-23-249019,0000898293,JBL,TIME_VALID_MAPPED,0001193125-23-249019,8-K,2023-10-02,2023-10-02T20:05:54.000Z,2.05,https://www.sec.gov/Archives/edgar/data/898293/000119312523249019/0001193125-23-249019-index.html,https://www.sec.gov/Archives/edgar/data/898293/000119312523249019/d331772d8k.htm
SEC8K-0000713676-23-000069,0000713676,PNC,TIME_VALID_MAPPED,0000713676-23-000069,8-K,2023-10-13,2023-10-13T10:55:05.000Z,2.05,https://www.sec.gov/Archives/edgar/data/713676/000071367623000069/0000713676-23-000069-index.html,https://www.sec.gov/Archives/edgar/data/713676/000071367623000069/pnc-20231013.htm
SEC8K-0000078003-23-000099,0000078003,PFE,TIME_VALID_MAPPED,0000078003-23-000099,8-K,2023-10-13,2023-10-13T21:30:20.000Z,2.05,https://www.sec.gov/Archives/edgar/data/78003/000007800323000099/0000078003-23-000099-index.html,https://www.sec.gov/Archives/edgar/data/78003/000007800323000099/pfe-20231013.htm
SEC8K-0001193125-23-258136,0000051434,IP,TIME_VALID_MAPPED,0001193125-23-258136,8-K,2023-10-18,2023-10-18T13:21:33.000Z,2.05|2.06,https://www.sec.gov/Archives/edgar/data/51434/000119312523258136/0001193125-23-258136-index.html,https://www.sec.gov/Archives/edgar/data/51434/000119312523258136/d489478d8k.htm
SEC8K-0000217346-23-000041,0000217346,TXT,TIME_VALID_MAPPED,0000217346-23-000041,8-K,2023-11-28,2023-11-28T21:06:33.000Z,2.05|2.06,https://www.sec.gov/Archives/edgar/data/217346/000021734623000041/0000217346-23-000041-index.html,https://www.sec.gov/Archives/edgar/data/217346/000021734623000041/txt-20231128.htm
SEC8K-0000080424-23-000107,0000080424,PG,TIME_VALID_MAPPED,0000080424-23-000107,8-K,2023-12-05,2023-12-05T14:00:45.000Z,2.06,https://www.sec.gov/Archives/edgar/data/80424/000008042423000107/0000080424-23-000107-index.html,https://www.sec.gov/Archives/edgar/data/80424/000008042423000107/emrestructureannouncemnt.htm
SEC8K-0001730168-23-000093,0001730168,AVGO,TIME_VALID_MAPPED,0001730168-23-000093,8-K,2023-12-07,2023-12-07T21:18:51.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1730168/000173016823000093/0001730168-23-000093-index.html,https://www.sec.gov/Archives/edgar/data/1730168/000173016823000093/avgo-20231207.htm
SEC8K-0000046080-23-000097,0000046080,HAS,TIME_VALID_MAPPED,0000046080-23-000097,8-K,2023-12-11,2023-12-11T22:02:37.000Z,2.05,https://www.sec.gov/Archives/edgar/data/46080/000004608023000097/0000046080-23-000097-index.html,https://www.sec.gov/Archives/edgar/data/46080/000004608023000097/has-20231209.htm
SEC8K-0000004904-23-000150,0000004904,AEP,TIME_VALID_MAPPED,0000004904-23-000150,8-K,2023-12-20,2023-12-20T13:30:10.000Z,2.06,https://www.sec.gov/Archives/edgar/data/4904/000000490423000150/0000004904-23-000150-index.html,https://www.sec.gov/Archives/edgar/data/4904/000000490423000150/aep-20231214.htm
SEC8K-0000320187-23-000054,0000320187,NKE,TIME_VALID_MAPPED,0000320187-23-000054,8-K,2023-12-21,2023-12-21T21:15:23.000Z,2.05,https://www.sec.gov/Archives/edgar/data/320187/000032018723000054/0000320187-23-000054-index.html,https://www.sec.gov/Archives/edgar/data/320187/000032018723000054/nke-20231221.htm
SEC8K-0000107815-24-000047,0000783325,WEC,TIME_VALID_MAPPED,0000107815-24-000047,8-K,2024-01-08,2024-01-08T13:03:07.000Z,2.06,https://www.sec.gov/Archives/edgar/data/783325/000010781524000047/0000107815-24-000047-index.html,https://www.sec.gov/Archives/edgar/data/783325/000010781524000047/wec-20240103.htm
SEC8K-0000004904-24-000003,0000004904,AEP,TIME_VALID_MAPPED,0000004904-24-000003,8-K,2024-01-11,2024-01-11T12:57:09.000Z,2.06,https://www.sec.gov/Archives/edgar/data/4904/000000490424000003/0000004904-24-000003-index.html,https://www.sec.gov/Archives/edgar/data/4904/000000490424000003/aep-20240109.htm
SEC8K-0001552781-24-000014,0001065088,EBAY,TIME_VALID_MAPPED,0001552781-24-000014,8-K,2024-01-24,2024-01-24T00:04:05.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1065088/000155278124000014/0001552781-24-000014-index.html,https://www.sec.gov/Archives/edgar/data/1065088/000155278124000014/e24018_ebay-8k.htm
SEC8K-0001104659-24-009109,0000310158,MRK,TIME_VALID_MAPPED,0001104659-24-009109,8-K,2024-02-01,2024-02-01T11:39:01.000Z,2.05,https://www.sec.gov/Archives/edgar/data/310158/000110465924009109/0001104659-24-009109-index.html,https://www.sec.gov/Archives/edgar/data/310158/000110465924009109/tm244517d1_8k.htm
SEC8K-0001001250-24-000005,0001001250,EL,TIME_VALID_MAPPED,0001001250-24-000005,8-K,2024-02-05,2024-02-05T13:01:40.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000005/0001001250-24-000005-index.html,https://www.sec.gov/Archives/edgar/data/1001250/000100125024000005/el-20240201.htm
SEC8K-0000047111-24-000004,0000047111,HSY,TIME_VALID_MAPPED,0000047111-24-000004,8-K,2024-02-08,2024-02-08T11:49:59.000Z,2.05,https://www.sec.gov/Archives/edgar/data/47111/000004711124000004/0000047111-24-000004-index.html,https://www.sec.gov/Archives/edgar/data/47111/000004711124000004/hsy-20240202.htm
SEC8K-0001193125-24-036201,0000858877,CSCO,TIME_VALID_MAPPED,0001193125-24-036201,8-K,2024-02-14,2024-02-14T21:11:04.000Z,2.05,https://www.sec.gov/Archives/edgar/data/858877/000119312524036201/0001193125-24-036201-index.html,https://www.sec.gov/Archives/edgar/data/858877/000119312524036201/d719981d8k.htm
SEC8K-0001324424-24-000009,0001324424,EXPE,TIME_VALID_MAPPED,0001324424-24-000009,8-K,2024-02-26,2024-02-26T22:00:31.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1324424/000132442424000009/0001324424-24-000009-index.html,https://www.sec.gov/Archives/edgar/data/1324424/000132442424000009/expe-20240222.htm
SEC8K-0001193125-24-049404,0001744489,DIS,TIME_VALID_MAPPED,0001193125-24-049404,8-K,2024-02-28,2024-02-28T13:49:02.000Z,2.06,https://www.sec.gov/Archives/edgar/data/1744489/000119312524049404/0001193125-24-049404-index.html,https://www.sec.gov/Archives/edgar/data/1744489/000119312524049404/d800554d8k.htm
SEC8K-0000712515-24-000009,0000712515,EA,TIME_VALID_MAPPED,0000712515-24-000009,8-K,2024-02-28,2024-02-28T21:10:50.000Z,2.05,https://www.sec.gov/Archives/edgar/data/712515/000071251524000009/0000712515-24-000009-index.html,https://www.sec.gov/Archives/edgar/data/712515/000071251524000009/ea-20240227.htm
SEC8K-0001628280-24-008055,0001175454,FLT,TIME_VALID_MAPPED,0001628280-24-008055,8-K,2024-02-29,2024-02-29T22:10:42.000Z,4.02,https://www.sec.gov/Archives/edgar/data/1175454/000162828024008055/0001628280-24-008055-index.html,https://www.sec.gov/Archives/edgar/data/1175454/000162828024008055/flt-20240226.htm
SEC8K-0000065984-24-000018,0000065984,ETR,TIME_VALID_MAPPED,0000065984-24-000018,8-K,2024-03-12,2024-03-12T20:42:21.000Z,2.06,https://www.sec.gov/Archives/edgar/data/65984/000006598424000018/0000065984-24-000018-index.html,https://www.sec.gov/Archives/edgar/data/65984/000006598424000018/etr-20240312.htm
SEC8K-0001193125-24-068620,0000898293,JBL,TIME_VALID_MAPPED,0001193125-24-068620,8-K/A,2024-03-15,2024-03-15T12:15:30.000Z,2.05,https://www.sec.gov/Archives/edgar/data/898293/000119312524068620/0001193125-24-068620-index.html,https://www.sec.gov/Archives/edgar/data/898293/000119312524068620/d807145d8ka.htm
SEC8K-0000055785-24-000045,0000055785,KMB,TIME_VALID_MAPPED,0000055785-24-000045,8-K,2024-03-27,2024-03-27T11:00:20.000Z,2.05,https://www.sec.gov/Archives/edgar/data/55785/000005578524000045/0000055785-24-000045-index.html,https://www.sec.gov/Archives/edgar/data/55785/000005578524000045/pre-20240325.htm
SEC8K-0001628280-24-016440,0000946581,TTWO,TIME_VALID_MAPPED,0001628280-24-016440,8-K,2024-04-16,2024-04-16T21:04:06.000Z,2.05,https://www.sec.gov/Archives/edgar/data/946581/000162828024016440/0001628280-24-016440-index.html,https://www.sec.gov/Archives/edgar/data/946581/000162828024016440/ttwo-20240416.htm
SEC8K-0000217346-24-000050,0000217346,TXT,TIME_VALID_MAPPED,0000217346-24-000050,8-K,2024-04-25,2024-04-25T10:34:54.000Z,2.05,https://www.sec.gov/Archives/edgar/data/217346/000021734624000050/0000217346-24-000050-index.html,https://www.sec.gov/Archives/edgar/data/217346/000021734624000050/txt-20240425.htm
SEC8K-0000866374-24-000017,0000866374,FLEX,TIME_VALID_MAPPED,0000866374-24-000017,8-K,2024-05-01,2024-05-01T12:10:15.000Z,2.05,https://www.sec.gov/Archives/edgar/data/866374/000086637424000017/0000866374-24-000017-index.html,https://www.sec.gov/Archives/edgar/data/866374/000086637424000017/flex-20240429.htm
SEC8K-0001944048-24-000096,0001944048,KVUE,TIME_VALID_MAPPED,0001944048-24-000096,8-K,2024-05-07,2024-05-07T10:49:54.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1944048/000194404824000096/0001944048-24-000096-index.html,https://www.sec.gov/Archives/edgar/data/1944048/000194404824000096/kvue-20240506.htm
SEC8K-0001757898-24-000005,0001757898,STE,TIME_VALID_MAPPED,0001757898-24-000005,8-K,2024-05-08,2024-05-08T20:49:47.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1757898/000175789824000005/0001757898-24-000005-index.html,https://www.sec.gov/Archives/edgar/data/1757898/000175789824000005/ste-20240507.htm
SEC8K-0000078003-24-000113,0000078003,PFE,TIME_VALID_MAPPED,0000078003-24-000113,8-K,2024-05-22,2024-05-22T16:39:37.000Z,2.05,https://www.sec.gov/Archives/edgar/data/78003/000007800324000113/0000078003-24-000113-index.html,https://www.sec.gov/Archives/edgar/data/78003/000007800324000113/pfe-20240522.htm
SEC8K-0001051470-24-000174,0001051470,CCI,TIME_VALID_MAPPED,0001051470-24-000174,8-K,2024-06-11,2024-06-11T12:30:09.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1051470/000105147024000174/0001051470-24-000174-index.html,https://www.sec.gov/Archives/edgar/data/1051470/000105147024000174/cci-20240611.htm
SEC8K-0001193125-24-159578,0001048911,FDX,TIME_VALID_MAPPED,0001193125-24-159578,8-K,2024-06-12,2024-06-12T10:45:34.000Z,2.05,https://www.sec.gov/Archives/edgar/data/1048911/000119312524159578/0001193125-24-159578-index.html,https://www.sec.gov/Archives/edgar/data/1048911/000119312524159578/d811276d8k.htm
SEC8K-0000352541-24-000072,0000352541,LNT,TIME_VALID_MAPPED,0000352541-24-000072,8-K,2024-06-24,2024-06-24T20:48:56.000Z,2.06,https://www.sec.gov/Archives/edgar/data/352541/000035254124000072/0000352541-24-000072-index.html,https://www.sec.gov/Archives/edgar/data/352541/000035254124000072/lnt-20240620.htm
