ticker,universe_role,signal_date,outcome_end,fold_id,success_label,first_boundary,terminal_path,maximum_favorable_excursion,maximum_adverse_excursion,terminal_return,stress_constrained_sleeve_share_delta_rate,stress_constrained_time_to_reentry_sessions,future_fields_are_labels_only
DD,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-05,2018-07-09,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.0212148144215345,-0.17316408853246645,-0.10507300835209565,0.200299846601575,59.0,True
DD,INDEPENDENT_CURRENT_CONSTITUENTS,2020-08-07,2021-02-08,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.5529103914013811,-0.02810114999552782,0.362303104032744,0.0,,True
DD,INDEPENDENT_CURRENT_CONSTITUENTS,2022-01-14,2022-07-19,F06,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,-0.014122752658277005,-0.36461027309103544,-0.328142823814879,0.5531874853193077,115.0,True
DD,INDEPENDENT_CURRENT_CONSTITUENTS,2023-01-06,2023-07-11,F07,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.07340935552540606,-0.11568384313339797,-0.0054121275030458715,0.131524038861811,85.0,True
DD,INDEPENDENT_CURRENT_CONSTITUENTS,2024-09-27,2025-04-01,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,-0.004802338452364441,-0.18437819474377715,-0.1556874706487128,0.2175258997863942,71.0,True
DE,INDEPENDENT_CURRENT_CONSTITUENTS,2016-11-11,2017-05-16,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.27453271824341363,0.0016467235655652779,0.27453271824341363,0.0,,True
DE,INDEPENDENT_CURRENT_CONSTITUENTS,2017-10-06,2018-04-10,F02,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.3434894716241179,-0.003199899158822128,0.164132337967682,0.0,,True
DE,INDEPENDENT_CURRENT_CONSTITUENTS,2017-11-17,2018-05-22,F02,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.2678890599605275,0.00020071718297609564,0.1511769602092865,0.0,,True
DE,INDEPENDENT_CURRENT_CONSTITUENTS,2020-08-21,2021-02-23,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.7024704634844483,0.029574099573829837,0.7019652097468532,0.0,,True
DE,INDEPENDENT_CURRENT_CONSTITUENTS,2022-12-02,2023-06-06,F07,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,-0.006014059181500442,-0.2189733114781599,-0.1564197649965352,0.2504575416127041,121.0,True
DE,INDEPENDENT_CURRENT_CONSTITUENTS,2022-12-23,2023-06-28,F07,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.008994252739892517,-0.20345758451776075,-0.06711655557616114,0.2418956994288617,106.0,True
DE,INDEPENDENT_CURRENT_CONSTITUENTS,2023-01-13,2023-07-18,F07,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,-0.0032527384856255726,-0.2105580251629252,-0.012238222026948464,0.2511409297433125,93.0,True
DE,INDEPENDENT_CURRENT_CONSTITUENTS,2024-11-22,2025-05-29,F09,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.19865496827384965,-0.08175383206650788,0.13543877105390467,0.0780816170741816,29.0,True
DE,INDEPENDENT_CURRENT_CONSTITUENTS,2025-01-17,2025-07-22,F09,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.1710361231205939,-0.09003854909982589,0.11773935044722172,0.0,,True
DECK,INDEPENDENT_CURRENT_CONSTITUENTS,2016-08-12,2017-02-13,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.023280128631192776,-0.3286076853698413,-0.23026406434038071,0.5271010561739851,122.0,True
DECK,INDEPENDENT_CURRENT_CONSTITUENTS,2018-08-10,2019-02-12,F03,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.18655791975288705,-0.15583560983149392,0.18655791975288705,0.1870536247689145,42.0,True
DECK,INDEPENDENT_CURRENT_CONSTITUENTS,2020-10-02,2021-04-06,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.4497009533949361,-0.010152449598051505,0.4279636381785401,0.0,,True
DECK,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-08,2021-07-12,F05,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.25287035871580654,-0.11392038066945642,0.25287035871580654,0.0880953150532604,12.0,True
DECK,INDEPENDENT_CURRENT_CONSTITUENTS,2025-01-24,2025-07-28,F09,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.027399137956452435,-0.561060977777097,-0.48245534405468427,1.1982316635347194,117.0,True
DG,INDEPENDENT_CURRENT_CONSTITUENTS,2016-08-12,2017-02-13,F01,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,-0.008395482379029318,-0.2766326869681055,-0.17620954481915097,0.3616798040711997,37.0,True
DG,INDEPENDENT_CURRENT_CONSTITUENTS,2017-12-08,2018-06-12,F02,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.13115153548449365,-0.07598617560609677,0.041339088124858536,0.0,,True
DG,INDEPENDENT_CURRENT_CONSTITUENTS,2018-08-24,2019-02-27,F03,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.10916663035428686,-0.08225919962405437,0.10004404586318705,0.0845077539562193,82.0,True
DG,INDEPENDENT_CURRENT_CONSTITUENTS,2018-11-09,2019-05-15,F03,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.0943109651649432,-0.14857877394609864,0.022095945792406813,0.1591770192614625,28.0,True
DG,INDEPENDENT_CURRENT_CONSTITUENTS,2020-08-14,2021-02-16,F05,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.1250574017776236,-0.030974604006372863,0.011912842749795427,0.0,,True
DGX,INDEPENDENT_CURRENT_CONSTITUENTS,2016-09-23,2017-03-27,F01,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.17870656897628545,-0.05998932921008293,0.16570716345873127,0.0426757582717169,23.0,True
DGX,INDEPENDENT_CURRENT_CONSTITUENTS,2021-12-17,2022-06-21,F06,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.010572133288188512,-0.2508457620550818,-0.22219313728569334,0.339041297345704,45.0,True
DGX,INDEPENDENT_CURRENT_CONSTITUENTS,2024-11-08,2025-05-14,F09,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.13102704855317282,-0.053397536060709405,0.09288259177019498,0.0615500778698887,27.0,True
DHI,INDEPENDENT_CURRENT_CONSTITUENTS,2020-09-11,2021-03-15,F05,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.17897821622455057,-0.09020865574942993,0.17897821622455057,0.0964730031390519,79.0,True
DHI,INDEPENDENT_CURRENT_CONSTITUENTS,2020-10-02,2021-04-06,F05,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.20527482020526144,-0.16613192487494322,0.20527482020526144,0.1888549878595244,64.0,True
DHI,INDEPENDENT_CURRENT_CONSTITUENTS,2023-12-08,2024-06-11,F08,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.19086195351307378,0.0031775232901811723,0.012138055808014858,0.0,,True
DHI,INDEPENDENT_CURRENT_CONSTITUENTS,2024-10-18,2025-04-23,F09,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,-0.04260889072957719,-0.40524512497927834,-0.35517408528797834,0.6803014095645754,116.0,True
DHR,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-12,2018-07-16,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,TRADABLE_PULLBACK,0.04437067982105369,-0.07274379223877092,-0.009031590884043816,0.0630579178856105,18.0,True
DHR,INDEPENDENT_CURRENT_CONSTITUENTS,2018-09-21,2019-03-26,F03,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.22776698706364673,-0.12111799823538183,0.21653705549502322,0.1266697603669564,64.0,True
DHR,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-10,2020-07-13,F04,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.17583874707886316,-0.2322922655538916,0.15643940302344683,0.2668659721861375,45.0,True
DHR,INDEPENDENT_CURRENT_CONSTITUENTS,2021-08-20,2022-02-18,F06,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.03386835763522145,-0.16922341560622922,-0.1687250804849142,0.1917069877017112,124.0,True
DHR,INDEPENDENT_CURRENT_CONSTITUENTS,2021-09-03,2022-03-07,F06,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,-0.0057756338429733045,-0.20963205529408035,-0.20773457420213004,0.2808236270268938,118.0,True
DIS,PRIMARY,2020-12-11,2021-06-15,F05,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.1490438915653094,-0.0722171628806696,0.0007967417436969271,0.0,,True
DIS,PRIMARY,2021-01-22,2021-07-23,F05,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.16859592332878792,-0.056430090137734035,0.019446719524105927,0.0,,True
DIS,PRIMARY,2023-11-24,2024-05-28,F08,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.2827427996866072,-0.06744741825014944,0.0698922977727805,0.0601108628521303,31.0,True
DIS,PRIMARY,2024-01-19,2024-07-22,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.3197936186556998,0.004728083832763241,0.01616438609754023,0.0,,True
DIS,PRIMARY,2024-11-15,2025-05-21,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.02189780238470651,-0.28673872709504367,-0.035892900281886075,0.3834176467419325,94.0,True
DLR,INDEPENDENT_CURRENT_CONSTITUENTS,2018-08-17,2019-02-20,F03,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.002176905513080918,-0.16489021460599906,-0.02826116661443734,0.1885731628587432,98.0,True
DLR,INDEPENDENT_CURRENT_CONSTITUENTS,2019-09-06,2020-03-09,F04,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.09313020158688734,-0.10012431168877556,-0.04504442445854928,0.1025436179563747,71.0,True
DLR,INDEPENDENT_CURRENT_CONSTITUENTS,2021-08-20,2022-02-18,F06,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.10229359971929486,-0.16114236725766018,-0.1574032990034524,0.1418859676614094,35.0,True
DLR,INDEPENDENT_CURRENT_CONSTITUENTS,2023-09-01,2024-03-05,F08,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.1852580837880291,-0.12000432337717681,0.1585780033057671,0.1290966816973879,34.0,True
DLR,INDEPENDENT_CURRENT_CONSTITUENTS,2023-09-15,2024-03-18,F08,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.20461720615654566,-0.10563112970693356,0.12401982037084358,0.109454564675691,25.0,True
DLTR,INDEPENDENT_CURRENT_CONSTITUENTS,2017-12-01,2018-06-05,F02,NO_ECONOMIC_EDGE,UPSIDE_CONTINUATION,LARGE_PULLBACK,0.1295019525099108,-0.2116299638440643,-0.19473842094019334,0.0,,True
DLTR,INDEPENDENT_CURRENT_CONSTITUENTS,2020-12-18,2021-06-22,F05,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.06596357685110532,-0.12853054743504178,-0.09831963054579018,0.1489265712603997,48.0,True
DLTR,INDEPENDENT_CURRENT_CONSTITUENTS,2022-01-28,2022-08-01,F06,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.3548135601877611,-0.004747514778493778,0.29729936387931755,0.0,,True
DOC,INDEPENDENT_CURRENT_CONSTITUENTS,2018-08-03,2019-02-05,F03,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.20787515756173303,-0.06613773331860329,0.19983289639495871,0.0534486610843683,48.0,True
DOC,INDEPENDENT_CURRENT_CONSTITUENTS,2019-01-11,2019-07-15,F03,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.17566803541834308,-0.0013788442313736882,0.14105844578838056,0.0,,True
DOV,INDEPENDENT_CURRENT_CONSTITUENTS,2016-08-12,2017-02-13,F01,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.1192120373775516,-0.1051375029241387,0.09365678950701284,0.1053455285944371,56.0,True
DOV,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-06,2017-07-10,F01,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.08882839836556689,-0.012866550402395371,0.08388578372359778,0.0,,True
DOV,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-03,2020-07-06,F04,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.035757312122775,-0.4328285130736671,-0.14079346300314066,0.724742396450563,53.0,True
DOV,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-08,2021-07-12,F05,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.20519125491871515,-0.10011593026161303,0.20519125491871515,0.0837995115799528,13.0,True
DPZ,INDEPENDENT_CURRENT_CONSTITUENTS,2016-10-21,2017-04-25,F01,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.14364451270958734,-0.05524172518015369,0.09077888265723,0.0355826762369619,15.0,True
DPZ,INDEPENDENT_CURRENT_CONSTITUENTS,2016-11-25,2017-05-30,F01,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.2161654938685622,-0.07852868952103176,0.2161654938685622,0.0735587144124216,25.0,True
DPZ,INDEPENDENT_CURRENT_CONSTITUENTS,2020-09-25,2021-03-29,F05,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.03755244152673698,-0.20849286364191488,-0.105867017857181,0.250586839758314,110.0,True
DPZ,INDEPENDENT_CURRENT_CONSTITUENTS,2021-11-19,2022-05-23,F06,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.05550694485080432,-0.3901497891217859,-0.3566120753955553,0.6306352385861593,118.0,True
DPZ,INDEPENDENT_CURRENT_CONSTITUENTS,2023-09-01,2024-03-05,F08,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.1806317152317396,-0.13139321400371684,0.15642759033781384,0.1612310674225787,24.0,True
DPZ,INDEPENDENT_CURRENT_CONSTITUENTS,2023-12-15,2024-06-18,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.3422330036881791,-4.995160033305357e-05,0.3422330036881791,0.0,,True
DPZ,INDEPENDENT_CURRENT_CONSTITUENTS,2024-01-19,2024-07-22,F08,NO_ECONOMIC_EDGE,UPSIDE_CONTINUATION,UNRESOLVED,0.2581959791556614,-0.04706353345735437,-0.02023218132335558,0.0,,True
DRI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-11-25,2017-05-30,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.19674196304359737,-0.03855917192525571,0.18442278630068065,0.0,,True
DRI,INDEPENDENT_CURRENT_CONSTITUENTS,2016-12-09,2017-06-13,F01,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.18919022725446744,-0.08320620528075184,0.16208110377686658,0.0754764998798809,18.0,True
DRI,INDEPENDENT_CURRENT_CONSTITUENTS,2018-09-07,2019-03-12,F03,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.0018463535747905713,-0.18274466333435302,-0.06855456449564701,0.1936856067479608,74.0,True
DRI,INDEPENDENT_CURRENT_CONSTITUENTS,2020-10-02,2021-04-06,F05,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.4382547651218245,-0.13196961499246185,0.3946181764122094,0.1533280246980575,18.0,True
DRI,INDEPENDENT_CURRENT_CONSTITUENTS,2020-12-18,2021-06-22,F05,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.28647858888555255,-0.03198935752105936,0.17805145484061646,0.0,,True
DRI,INDEPENDENT_CURRENT_CONSTITUENTS,2021-01-08,2021-07-12,F05,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.22223146643559266,-0.09851225625475224,0.22223146643559266,0.0434292304790118,11.0,True
DRI,INDEPENDENT_CURRENT_CONSTITUENTS,2022-11-18,2023-05-23,F07,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.1199443279745569,-0.0668072757199546,0.10909998360979922,0.1059672624851988,18.0,True
DRI,INDEPENDENT_CURRENT_CONSTITUENTS,2023-01-13,2023-07-18,F07,ECONOMIC_REBUY_OPPORTUNITY,UPSIDE_CONTINUATION,CONTINUATION,0.15370435296755192,-0.047596896835851665,0.15370435296755192,0.0354195637161183,29.0,True
DTE,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-23,2025-02-26,F09,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.09593489214684237,-0.047039376587176496,0.08985505987417475,0.0,,True
DUK,PRIMARY,2017-08-04,2018-02-05,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.06420752121417661,-0.10552020124183359,-0.10552020124183359,0.0953201085945643,124.0,True
DUK,PRIMARY,2018-11-30,2019-06-05,F03,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.044236568554563815,-0.055436126811255204,0.005819690729809812,0.0363630604744877,27.0,True
DVA,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-05,2018-07-09,F02,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.059578976203976675,-0.16893947472668025,-0.06500723036288658,0.1997921091820125,74.0,True
DVA,INDEPENDENT_CURRENT_CONSTITUENTS,2019-11-08,2020-05-12,F04,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.26700074357209935,-0.0695776766850944,0.12970659110166194,0.0,,True
DVA,INDEPENDENT_CURRENT_CONSTITUENTS,2021-08-20,2022-02-18,F06,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.006558691594481969,-0.287598911830783,-0.12936296109396195,0.385632441225155,71.0,True
DVA,INDEPENDENT_CURRENT_CONSTITUENTS,2024-01-12,2024-07-16,F08,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.3486709571311313,-0.04775434621110475,0.2623281676763727,0.0,,True
DVN,INDEPENDENT_CURRENT_CONSTITUENTS,2016-08-05,2017-02-06,F01,NO_ECONOMIC_EDGE,NO_BOUNDARY,UNRESOLVED,0.24372186635796456,-0.04473718471141375,0.1488126558761309,0.0,,True
DVN,INDEPENDENT_CURRENT_CONSTITUENTS,2016-12-09,2017-06-13,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.020827786840947438,-0.34311671878615746,-0.30011320748137316,0.5797253859303759,123.0,True
DVN,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-06,2017-07-10,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,-0.026094260443234818,-0.39103261225428676,-0.38711569637358234,0.5959790411129164,124.0,True
DVN,INDEPENDENT_CURRENT_CONSTITUENTS,2017-01-27,2017-07-28,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.003216069460824089,-0.3645274931546889,-0.28557758369111164,0.5667855772200772,111.0,True
DVN,INDEPENDENT_CURRENT_CONSTITUENTS,2020-11-27,2021-06-01,F05,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,1.0830719432935116,-0.05345048246735151,1.0830719432935116,0.0,,True
DVN,INDEPENDENT_CURRENT_CONSTITUENTS,2021-09-24,2022-03-25,F06,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.9571008583804961,0.05772145564570441,0.9571008583804961,0.0,,True
DXCM,INDEPENDENT_CURRENT_CONSTITUENTS,2018-11-02,2019-05-08,F03,NO_ECONOMIC_EDGE,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.15128894529818115,-0.1861148933747715,-0.10877430966162016,0.0,,True
DXCM,INDEPENDENT_CURRENT_CONSTITUENTS,2019-01-18,2019-07-22,F03,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.04106473531462629,-0.2550829718314933,0.03738627715346943,0.3227305567796932,61.0,True
DXCM,INDEPENDENT_CURRENT_CONSTITUENTS,2019-11-08,2020-05-12,F04,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,1.1272212302398672,-0.0349353700308912,1.073909449636544,0.0,,True
DXCM,INDEPENDENT_CURRENT_CONSTITUENTS,2021-09-17,2022-03-18,F06,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.15647972526210174,-0.33176476955975676,-0.16885681127413998,0.0306306613610984,14.0,True
EA,INDEPENDENT_CURRENT_CONSTITUENTS,2023-11-17,2024-05-21,F08,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.07890711908794801,-0.06072455214800354,-0.033650140220892744,0.0583939513879809,117.0,True
EBAY,INDEPENDENT_CURRENT_CONSTITUENTS,2016-09-23,2017-03-27,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.06891148158645843,-0.14593098708075647,0.042407101629816646,0.1579230495549481,32.0,True
EBAY,INDEPENDENT_CURRENT_CONSTITUENTS,2020-09-11,2021-03-15,F05,ECONOMIC_REBUY_OPPORTUNITY,NO_BOUNDARY,UNRESOLVED,0.2135602847346434,-0.11805945395033524,0.09974633650385156,0.1283214732865345,44.0,True
ECHO,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-17,2020-07-20,F04,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,-0.022589600394684495,-0.4275733417739981,-0.39683277954496754,0.7183394972690089,119.0,True
ECHO,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-16,2025-02-19,F09,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.6791085300210313,-0.012813450710962737,0.6718662372914572,0.0,,True
ECHO,INDEPENDENT_CURRENT_CONSTITUENTS,2025-01-03,2025-07-09,F09,NO_ECONOMIC_EDGE,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.41324097740904375,-0.30809176339524114,0.39420166030017256,0.0,,True
ECHO,INDEPENDENT_CURRENT_CONSTITUENTS,2025-01-17,2025-07-22,F09,NO_ECONOMIC_EDGE,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.20962962407407404,-0.40777778629629624,0.04148151259259247,0.0,,True
ECL,INDEPENDENT_CURRENT_CONSTITUENTS,2016-08-26,2017-02-28,F01,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,TRADABLE_PULLBACK,0.027055054141405632,-0.09705510625376046,0.014534043351313697,0.0954295095801165,48.0,True
ECL,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-05,2018-07-09,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,TRADABLE_PULLBACK,0.09554012204179974,-0.06866929413785772,0.04149766041465841,0.065882280660279,38.0,True
ECL,INDEPENDENT_CURRENT_CONSTITUENTS,2018-01-19,2018-07-20,F02,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,TRADABLE_PULLBACK,0.0753934786088497,-0.08579617728129996,0.014140218634637103,0.0904545064690891,29.0,True
ECL,INDEPENDENT_CURRENT_CONSTITUENTS,2023-08-11,2024-02-12,F08,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.10760400538638137,-0.14346770879621507,0.10749478661992384,0.1554746396638626,53.0,True
ED,INDEPENDENT_CURRENT_CONSTITUENTS,2019-09-20,2020-03-23,F04,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.04076684361977989,-0.28088271307857937,-0.28088271307857937,0.1445043067669229,110.0,True
ED,INDEPENDENT_CURRENT_CONSTITUENTS,2021-12-17,2022-06-21,F06,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.22163476417975603,-0.029110201765472077,0.0713901824348544,0.0,,True
ED,INDEPENDENT_CURRENT_CONSTITUENTS,2024-08-23,2025-02-26,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.06759456212273762,-0.11770201117649604,0.011185833672757495,0.1307320076330294,93.0,True
ED,INDEPENDENT_CURRENT_CONSTITUENTS,2024-10-18,2025-04-23,F09,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.08000077318035981,-0.16861026939067847,0.07256553947651412,0.1963822155434569,54.0,True
EFX,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-17,2020-07-20,F04,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.17876023515561656,-0.3145710822266873,0.10223429511538429,0.4443067592084895,43.0,True
EFX,INDEPENDENT_CURRENT_CONSTITUENTS,2020-12-18,2021-06-22,F05,ECONOMIC_REBUY_OPPORTUNITY,DOWNSIDE_PULLBACK,LARGE_PULLBACK,0.23163367700262905,-0.16874359300415698,0.22471319713143734,0.1661302231039401,46.0,True
EG,INDEPENDENT_CURRENT_CONSTITUENTS,2016-11-04,2017-05-09,F01,HEALTHY_CONTINUATION,UPSIDE_CONTINUATION,CONTINUATION,0.26470315055508276,0.0080316224010486,0.1965227809358676,0.0,,True
EG,INDEPENDENT_CURRENT_CONSTITUENTS,2020-01-17,2020-07-20,F04,STRUCTURAL_DAMAGE,DOWNSIDE_PULLBACK,STRUCTURAL_BREAK,0.04218320457977187,-0.418527606303132,-0.20351596887540113,0.7273990278018743,81.0,True
